3396 CEDARBROOK CIR	TRUSS_201	447
3396 CHANDLER WAY	HOOVER_FD	469
3396 LOWERY PKWY	FULTONDALE N SMITH	417
3396 MOUNT OLIVE RD	MOFD_1	421
3396 SAWYER DR	HOOVER_FD	487
3396 VALLEY FORD RD	AFD	489
3396 WARRIOR RIVER RD	CFD_1	492
3396 WOODRUFF MILL RD	WEST_JEFFERSON_FD	415
3397 33RD PL	1302	435
3397 33RD PL N	1302	435
3397 33RD ST N	1302	435
3397 CEDARBROOK CIR	TRUSS_201	447
3397 CHANDLER WAY	HOOVER_FD	469
3397 CLARENDON AVE	BESSEMER_FD	490
3397 OVERHILL RD	0402	490
3397 SHANNON WENONAH RD	0402	490
3397 VALLEY FORD RD	AFD	489
3398 33RD PL N	VERIFY - NO QUAD MATCH (Birmingham)	435
3398 BROOKVIEW TRCE	HOOVER_FD	467
3398 CHAPEL HILL PKWY	FULT_ST2	417
3398 CLARENDON AVE	BESSEMER_FD	490
3398 COOKS MOORE RD	COUNTY NO FD	447
3398 MOUNT OLIVE RD	VERIFY - NO QUAD MATCH (Mt. Olive)	421
3398 OAKWOOD DR C1	VERIFY - NO QUAD MATCH (Forestdale)	415
3398 SMITH SIMS RD	TRUSS_201	447
3398 STRICKLAND RD	PFD_2	437
3399 33RD ST N	1302	435
3399 34TH ST N	1302	435
3399 BROOKVIEW TRCE	HOOVER_FD	467
3399 CLARENDON AVE	BESSEMER_FD	490
3399 DAVEY ALLISON BLVD	HUEYTOWN_FD	492
3399 MORGAN RD	INDIAN_FORD_FD	488
3399 OLD GAP RD	INDIAN_FORD_FD	488
3399 SHANNON WENONAH RD	VERIFY - NO QUAD MATCH (Birmingham)	490
3399 SMITH SIMS RD	TRUSS_201	447
3399 WHITE RD	VERIFY - NO QUAD MATCH (Corner)	423
34 15TH AVE W	1402	417
34 16TH AVE W	1402	417
34 1ST WAY S	0210	469
34 20TH AVE S	0702	469
34 25TH AVE NW	VERIFY - NO QUAD MATCH (Center Point)	446
34 2ND AVE S	BIRMINGHAM_FD	469
34 2ND ST N	VERIFY - NO QUAD MATCH (Birmingham)	469
34 3RD ST NE	GRAYSVILLE FD	425
34 40TH CT N	1304	417
34 7TH AVE S	0702	469
34 9TH AVE N	VERIFY - NO QUAD MATCH (Birmingham)	469
34 ADAM DR	CPFD_3	435
34 ALABAMA ST	BESSEMER_FD	487
34 ASPEN CV 104	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 130	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 201	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 202	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 203	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 204	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 301	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 302	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 303	VERIFY - NO QUAD MATCH (Homewood)	469
34 ASPEN CV 304	VERIFY - NO QUAD MATCH (Homewood)	469
34 BLUEBELL ST	BESSEMER_FD	487
34 CARRIAGE HOUSE RD SW	BESSEMER_FD	487
34 CENTER ST	BESSEMER_FD	487
34 CLARENDON RD	MOUNTAIN_BROOK_FD	465
34 CLOVERLEAF TRAILER PARK	ADAMSVILLE_FD	415
34 COUNTRY CLUB BLVD	MOUNTAIN_BROOK_FD	465
34 CROSS CREEK DR W	MOUNTAIN_BROOK_FD	465
34 DIVISION CT	2101	469
34 DOGWOOD LN	CPFD_1	446
34 EDGEHILL RD	HOMEWOOD_FD	467
34 FAIRWAY DR	MOUNTAIN_BROOK_FD	465
34 FREDA JANE LN	2908	441
34 GLASGOW RD	COUNTY NO FD	492
34 GREEN SPRINGS HWY	HOMEWOOD_FD	469
34 HOADLEY ST	VERIFY - NO QUAD MATCH (Unincorporated)	490
34 LINDEN CIR	HUEYTOWN_FD	492
34 LODENGREEN DR	FORESTDALE_FD	418
34 MARTIN ST	BESSEMER_FD	487
34 MERRIMONT DR	HUEYTOWN_FD	492
34 MERRIMONT RD	HUEYTOWN_FD	492
34 MOONGLOW DR	2908	441
34 NORMAN DR	MOUNTAIN_BROOK_FD	465
34 OAK PL	VERIFY - NO QUAD MATCH (Pleasant Grove)	492
34 OMEGA ST	0210	469
34 PARK RD	COUNTY NO FD	492
34 PEPPER TREE APARTMENTS	VERIFY - NO QUAD MATCH (Bessemer)	487
34 PHILLIPS DR	VERIFY - NO QUAD MATCH (Midfield)	490
34 PRATT HWY	1805	415
34 REV ABRAHAM WOODS JR BLVD	VERIFY - NO QUAD MATCH (Birmingham)	469
34 ROYAL COACH CIR	BESSEMER_FD	487
34 ROYAL TOWER DR	VERIFY - NO QUAD MATCH (Vestavia Hills)	467
34 SHADES CREST RD	HOOVER_FD	487
34 SHADOW LAWN DR	HOMEWOOD_FD	467
34 SHADY BROOK EST	LIPSCOMB_FD	490
34 STONEHURST GRN	MOUNTAIN_BROOK_FD	465
34 SUNSCAPE DR	2908	441
34 SUNSET LN	2705	441
34 TAMMERA TRL	CPFD_7	439
34 THE FALLS DR	VESTAVIA_FD	469
34 TOADVINE RD	BIRMINGPORT_FD_1	497
34 TOWN AND COUNTRY CIR	CPFD_13 BIRM	439
34 TRAFALGAR SQ	CPFD_7	439
34 VILLAGE PL	VERIFY - NO QUAD MATCH (Mountain Brook)	465
34 WARRIOR LN	COUNTY NO FD	497
34 WELLINGTON ST	BESSEMER_FD	487
34 WEST CARRIAGE DR	FORESTDALE_FD	418
34 WEST MONTCREST DR	MOUNTAIN_BROOK_FD	465
34 WEST OXMOOR RD	0403	469
34 WILKES CIR	MIDFIELD_FD	490
34 WOODCREST DR	1803	415
34 WOODWARD ESTS	LIPSCOMB_FD	490
340 10TH ST	PLEASANT_GROVE_FD	492
340 12TH ST	PLEASANT_GROVE_FD	492
340 13TH ST	PLEASANT_GROVE_FD	492
340 14TH CT N	0608	417
340 14TH TER N	0608	417
340 15TH AVE N	0608	417
340 15TH AVE SE	GRAYSVILLE FD	425
340 17TH AVE	0608	417
340 17TH AVE NW	CPFD_1	441
340 17TH AVE SW	0703	469
340 18TH AVE NE	CPFD_2	439
340 20TH AVE NE	CPFD_2	439
340 21ST AVE S	0704	469
340 21ST ST SW	2004	469
340 22ND AVE S	0704	469
340 22ND CT NE	CPFD_2	439
340 22ND ST SW	2004	469
340 24TH AVE NE	CPFD_2	439
340 26TH AVE NE	CPFD_2	440
340 2ND AVE	PLEASANT_GROVE_FD	492
340 35TH AVE W	1304	417
340 37TH CT NE	CPFD_2	440
340 3RD AVE E	BESSEMER_FD	487
340 40TH AVE NE	CPFD_2	440
340 41ST ST	FAIRFIELD_FD	496
340 41ST ST JOINT	VERIFY - NO QUAD MATCH (Fairfield)	496
340 4TH CT	PLEASANT_GROVE_FD	492
340 56TH ST	FAIRFIELD_FD	494
340 63RD ST S	1204	465
340 64TH PL N	1212	441
340 64TH ST S	1204	465
340 6TH AVE S	0207	469
340 8TH AVE S	0208	469
340 8TH ST NE	GRAYSVILLE FD	425
340 ALBEMARLE DR	HOOVER_FD	487
340 AMBER LN	HOOVER_FD	487
340 ANNIE HUMBER RD	VERIFY - NO QUAD MATCH (Warrior River)	495
340 ARGONNE DR	CPFD_2	439
340 ASH AVE	BESSEMER_FD	487
340 BEECH AVE	1803	416
340 BESSEMER SUPER HWY	MIDFIELD_FD	490
340 BILL GROSS CAMP RD	BIRMINGPORT_FD_1	497
340 CARDIFF ST	BROOKSIDE_FD_1	422
340 CARRIAGE DR	FORESTDALE_FD	418
340 CIMMARON DR	FORESTDALE_FD	416
340 CLIFF RD	GARDENDALE_FD	435
340 COTTAGE PATH CIR	GARDENDALE_FD	421
340 COURT G	1802	415
340 CREEKSIDE LN	GARDENDALE_FD	421
340 CREWS DR	BAGLEY_CORNER AA	423
340 CROWNE WOODS DR	HOOVER_FD	487
340 DAISY LN	GRAYSVILLE FD	425
340 DEL RIO DR	BIRMINGHAM_FD | IRONDALE_FD	447
340 DELLA ROSE DR	FORESTDALE_FD	418
340 EASTVIEW BLVD	2709	441
340 EATON DR	SSFD_1	498
340 EDNA RD	VERIFY - NO QUAD MATCH (Hoover)	487
340 ELDER ST	2604	465
340 EUGENIA CT	GARDENDALE_FD	435
340 FAIR OAKS DR	FAIRFIELD_FD	491
340 FANNIE AVE	TARRANT_FD	435
340 FRONT AVE	MULGA_FD_1	498
340 GLENN CHAPEL RD	GARDENDALE_FD	435
340 GLORIA RD	BESSEMER_FD	487
340 GREENLEAF DR	FORESTDALE_FD	418
340 HEWITT ST	TRUSS_104	447
340 HOUSTON RD	CPFD_1	442
340 INDUSTRIAL DR	0401	469
340 INDUSTRIAL LN	0401	469
340 JAMESTOWN MANOR DR	GARDENDALE_FD	421
340 KAPPA AVE	0210	469
340 KILLOUGH CIR	2709	441
340 KILLOUGH DR	3003	441
340 KINGSTON CIR	VERIFY - NO QUAD MATCH (Birmingham)	469
340 LAMPLIGHTER LN	1805	415
340 LATHROP AVE	HOMEWOOD_FD	469
340 LEXINGTON BLVD	BESSEMER_FD	490
340 LINDA AVE	HOOVER_FD	487
340 LUCERNE BLVD	HOMEWOOD_FD	469
340 MAGNOLIA CT	TARRANT_FD	435
340 MCCALLA RD	BESSEMER_FD	487
340 MCPHERSON AVE	MIDFIELD_FD	490
340 MELFORD ST SW	EVFD_1	487
340 MIDWOOD AVE	MIDFIELD_FD	490
340 MINOR RD	GARDENDALE_FD	435
340 MULGA LOOP RD	VERIFY - NO QUAD MATCH (Minor Heights)	498
340 OAK LEAF CIR	HOOVER_FD	487
340 OAK LEAF TRL	SSFD_1	498
340 OBSERVATORY DR	2704	447
340 ORCHID LN	2709	441
340 ORCHID RD	3003	441
340 OXFORD ACRES CIR	CPFD_2	440
340 PALACE DR	TRUSS_104	447
340 PARK AVE	HOOVER_FD	487
340 PARK RD	PLEASANT_GROVE_FD	492
340 PINE ST	2909	441
340 PLEASANT GROVE RD	PLEASANT_GROVE_FD	492
340 PLEASANT VALLEY DR	TARRANT_FD	435
340 POLLY REED RD	CPFD_2	439
340 PORTER RD SE	INDIAN_FORD_FD	488
340 POSTRIDER CT	VERIFY - NO QUAD MATCH (Kimberly)	437
340 RAILROAD AVE	MULGA_FD_1	498
340 RELE ST	VERIFY - NO QUAD MATCH (Mountain Brook)	465
340 RICHMAR DR	MOUNTAIN_BROOK_FD	465
340 ROBISON DR	2705	441
340 ROCK CREEK RD	SSFD_1	492
340 ROLAND AVE	BESSEMER_FD	487
340 SHADES CREST RD	HOOVER_FD	487
340 SHADESWOOD DR	HOOVER_FD	487
340 SHORES CAMP RD	WRFD	497
340 SMITH CAMP LN	VERIFY - NO QUAD MATCH (Warrior River)	495
340 SOUTH BURBANK DR	HOOVER_FD	487
340 SOUTH PARK RD	2004	469
340 STATE FARM PKWY 100	VERIFY - NO QUAD MATCH (Homewood)	469
340 STATE FARM PKWY 110	VERIFY - NO QUAD MATCH (Homewood)	469
340 STATE FARM PKWY 120	VERIFY - NO QUAD MATCH (Homewood)	469
340 STATE FARM PKWY 130	VERIFY - NO QUAD MATCH (Homewood)	469
340 STATE FARM PKWY 140	VERIFY - NO QUAD MATCH (Homewood)	469
340 STATE FARM PKWY 150	VERIFY - NO QUAD MATCH (Homewood)	469
340 STATE FARM PKWY 160	VERIFY - NO QUAD MATCH (Homewood)	469
340 STONE BROOK CIR	HOOVER_FD	487
340 STONEBRIDGE RD	IRONDALE_FD	465
340 TARRANT RD	GARDENDALE_FD	435
340 THOMPSON DR	GARDENDALE_FD	435
340 VESCLUB DR	VESTAVIA_FD	467
340 WARRIOR RIVER HIGHLAND RD	WRFD	495
340 WOODMERE CREEK LN	VESTAVIA_FD	469
340 WOODWARD RD	MIDFIELD_FD	490
340 YOUNG ST	KFD_1	421
3400 13TH AVE N	0907	435
3400 15TH STREET RD	COUNTY NO FD	489
3400 17TH AVE N	0901	435
3400 1ST AVE N	1001	465
3400 26TH ST N	1305	417
3400 28TH PL N	1305	435
3400 28TH ST N	1305	435
3400 2ND AVE S	VERIFY - NO QUAD MATCH (Birmingham)	465
3400 31ST AVE N	1302	435
3400 31ST PL N	1302	435
3400 31ST ST N	1302	435
3400 31ST WAY N	1302	435
3400 32ND AVE N	1302	435
3400 32ND ST N	1302	435
3400 33RD AVE N	1302	435
3400 33RD CT N	1302	435
3400 33RD PL N	1302	435
3400 33RD TER N	1302	435
3400 33RD TER W	1307	417
3400 34TH CT N	2305	435
3400 35TH AVE N	1303	435
3400 38TH PL N	2302	441
3400 38TH ST N	2303	435
3400 39TH PL N	2302	441
3400 39TH ST N	2302	441
3400 3RD PL NE	CPFD_2	440
3400 4TH AVE S	2202	465
3400 5TH AVE S	2202	465
3400 6TH AVE S	2202	465
3400 6TH ST W	1304	417
3400 7TH CT S	2202	465
3400 7TH ST W	1304	417
3400 8TH ST W	1304	417
3400 ALEMEDA AVE SW	VERIFY - NO QUAD MATCH (Birmingham)	469
3400 ALTAMONT RD	2204	465
3400 ALTAMONT WAY	2204	465
3400 ARLINGTON AVE	BESSEMER_FD	490
3400 ASHFORD LN	TRUSS_201	444
3400 ASHWOOD RD	HUEYTOWN_FD	489
3400 AVENUE D	1603	415
3400 AVENUE E	VERIFY - NO QUAD MATCH (Birmingham)	415
3400 AVENUE F	1603	415
3400 AVENUE G	1603	415
3400 AVENUE H	1603	415
3400 AVENUE I	1603	415
3400 AVENUE S	2404	469
3400 BALL ST	2303	435
3400 BEULAH AVE SW	2406	469
3400 BIG PAUL CIR	HOOVER_FD	467
3400 BIRMINGPORT RD	MINOR_FD_1	492
3400 BOISE AVE SW	2406	469
3400 BROOKWOOD RD	MOUNTAIN_BROOK_FD	465
3400 BROWN CIR	BRIGHTON_FD	490
3400 BROWN CIR JOINT1	VERIFY - NO QUAD MATCH (Brighton)	490
3400 BROWN CIR JOINT2	VERIFY - NO QUAD MATCH (Brighton)	490
3400 BROWN CIR JOINT3	VERIFY - NO QUAD MATCH (Brighton)	490
3400 BUCKHEAD LN	VESTAVIA_FD	467
3400 BURKE MEADOW CIR	FULT_ST2	417
3400 BURROW DR	HOOVER_FD	490
3400 CAHABA HEIGHTS RD	VERIFY - NO QUAD MATCH (Vestavia Hills)	466
3400 CANADA AVE U1	VERIFY - NO QUAD MATCH (Minor Heights)	415
3400 CARRIE RD	HUEYTOWN_FD	489
3400 CEDAR CREST CIR	HOOVER_FD	467
3400 CEDARBROOK CIR	TRUSS_201	447
3400 CHAPEL HILL PKWY	FULT_ST2	417
3400 CHARTER RD	VESTAVIA_FD	467
3400 CHATHAM CIR	TRUSS_201	447
3400 CHESTNUT RIDGE LN	RRST1_A	467
3400 CHESTNUT RIDGE LN U1	VERIFY - NO QUAD MATCH (Rocky Ridge)	467
3400 CHESTNUT RIDGE LN U2	VERIFY - NO QUAD MATCH (Rocky Ridge)	467
3400 CLIFF RD	2205	465
3400 COLD HARBOR CIR	MOUNTAIN_BROOK_FD	465
3400 COLLINGWOOD RD	HOOVER_FD	487
3400 COLONNADE PKWY	MUTUAL_RESP_RRFD_BFD	467
3400 COODY RD	TRUSS_201	447
3400 COOKS MOORE RD	COUNTY NO FD	447
3400 COUNTRY BROOK LN U1	VERIFY - NO QUAD MATCH (Vestavia Hills)	467
3400 COVENTRY DR	VESTAVIA_FD	467
3400 CREEKWOOD DR	VESTAVIA_FD	467
3400 CREST OVAL MOUNTAIN RD	COUNTY NO FD	489
3400 CRIMSON DR	ANTIOCH FD	495
3400 CROSSCREEK CIR	TRUSS_201	447
3400 DANNER CIR	VESTAVIA_FD	467
3400 DAVIS RD	VERIFY - NO QUAD MATCH (Unincorporated)	489
3400 EAST BRIARCLIFF RD	MOUNTAIN_BROOK_FD	465
3400 EAST BRIARCLIFF RD 9	VERIFY - NO QUAD MATCH (Mountain Brook)	465
3400 EAST BRIARCLIFF RD 983321	VERIFY - NO QUAD MATCH (Mountain Brook)	465
3400 EAST ST	VESTAVIA_FD	466
3400 EATON RD	MOUNTAIN_BROOK_FD	465
3400 FELDSPAR CIR U1	VERIFY - NO QUAD MATCH (Vestavia Hills)	465
3400 FISH TRAP RD	WEST_JEFFERSON_FD	419
3400 FLOYD BRADFORD CUTOFF RD	TRUSS_201	447
3400 FORESTDALE BEND RD	INTERSTATE 22 ZONE 3	418
3400 GEORGE KEY RD	BAGLEY/GRAYSVILLE AA	423
3400 GILBERT DR	HUEYTOWN_FD	489
3400 GRASSELLI AVE SW	VERIFY - NO QUAD MATCH (Birmingham)	490
3400 HEATHER LN	HOOVER_FD	467
3400 HICKORY AVE SW	2501	469
3400 HILLTOP RD SE	BESSEMER_FD	487
3400 HILLWAY DR	VESTAVIA_FD	466
3400 HOLLINGSWOOD CIR	VESTAVIA_FD	466
3400 HUNTCLIFF CIR	HOOVER_FD	487
3400 HURRICANE RD	HOOVER_FD	487
3400 INDEPENDENCE DR	HOMEWOOD_FD	469
3400 INDEPENDENCE DR T1	VERIFY - NO QUAD MATCH (Homewood)	469
3400 IVY CHASE CIR	HOOVER_FD	487
3400 JAMES ST	HOOVER_FD	490
3400 JEFFERSON AVE SW	2501	469
3400 KETTERING LN	E101_R111	467
3400 KING ST	COUNTY NO FD	489
3400 KNOB MINE RD	BAGLEY/GRAYSVILLE AA	423
3400 KNOB MINE RD JOINT	VERIFY - NO QUAD MATCH (Unincorporated)	423
3400 LAUREL AVE SW	2501	469
3400 LIME ST	VESTAVIA_FD	465
3400 LIME ST U1	VERIFY - NO QUAD MATCH (Vestavia Hills)	465
3400 LOCH HAVEN DR	HOOVER_FD	467
3400 LOCH RIDGE DR	HOOVER_FD	467
3400 LONE OAK LN	HUEYTOWN_FD	489
3400 MAPLE AVE SW	2501	469
3400 MARY TAYLOR RD	TRUSS_102	447
3400 MCCARTY TOWN RD	COPELANDFERRY/BPORT	419
3400 MONTEVALLO RD	MOUNTAIN_BROOK_FD	465
3400 MOUNT OLIVE RD	MOFD_1	421
3400 MOUNTAIN LN	MOUNTAIN_BROOK_FD	465
3400 MUD CREEK RD	CFD_1	489
3400 NAPOLEON CT	VESTAVIA_FD	466
3400 NORTH WOODRIDGE RD	MOUNTAIN_BROOK_FD	465
3400 NORWICH DR	VESTAVIA_FD	467
3400 NORWOOD BLVD	0901	435
3400 OAK CANYON DR	MOUNTAIN_BROOK_FD	466
3400 OAKDALE DR	MOUNTAIN_BROOK_FD	465
3400 OLD COLUMBIANA RD	VERIFY - NO QUAD MATCH (Rocky Ridge)	469
3400 OLD WOOD LN	VESTAVIA_FD	466
3400 PEACHTREE ST	BRIGHTON_FD	490
3400 PINE RIDGE RD	MOUNTAIN_BROOK_FD	465
3400 POLO DOWNS	HOOVER_FD	487
3400 POPLAR LN	ADAMSVILLE_FD	415
3400 PORTSMOUTH DR	HOOVER_FD	487
3400 PRIMM LN	HOOVER_FD	467
3400 PRIMM LN A	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN B	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN C	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN D	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN E	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN F	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN G	VERIFY - NO QUAD MATCH (Hoover)	467
3400 PRIMM LN H	VERIFY - NO QUAD MATCH (Hoover)	467
3400 RICHARD ARRINGTON JR BLVD N	0907	465
3400 RIDGE DELL CIR	RRST1_B	467
3400 RIDGELAND CIR	VESTAVIA_FD	467
3400 RIGGINS RD	HUEYTOWN_FD	489
3400 RIVER BEND RD	MOUNTAIN_BROOK_FD	466
3400 RIVER TREE LN	VESTAVIA_FD	465
3400 SAGEWOOD TRL	VESTAVIA_FD	467
3400 SENECA AVE	IRONDALE_FD	465
3400 SHARON LN	HUEYTOWN_FD	489
3400 SHEFFIELD DR	VESTAVIA_FD	465
3400 SHERWOOD RD	MOUNTAIN_BROOK_FD	465
3400 SHERWOOD RD U1	VERIFY - NO QUAD MATCH (Mountain Brook)	465
3400 SMITH FARM DR	HOOVER_FD	469
3400 SMITH MILL RD	JEFFERSON COUNTY	437
3400 SOLES CT	BESSEMER_FD	490
3400 SPRING VALLEY CT	MOUNTAIN_BROOK_FD	465
3400 STONE RIDGE DR	MOUNTAIN_BROOK_FD	466
3400 STONELEIGH DR	VESTAVIA_FD	465
3400 SUMMIT DR	VESTAVIA_FD	466
3400 SURREYHILL LN	VERIFY - NO QUAD MATCH (Vestavia Hills)	467
3400 TAL HEIM CIR	HOOVER_FD	467
3400 TAL MEADOW DR	HOOVER_FD	467
3400 TEQUESTA LN	HOOVER_FD	487
3400 THOMAS LN	CPFD_3	435
3400 TIMBER BROOK TRL	CPFD_3	435
3400 TREELINE CT	HOOVER_FD	467
3400 VALLEY FORD RD	AFD	489
3400 WALNUT AVE SW	2501	469
3400 WATER OAK DR	VESTAVIA_FD	467
3400 WATERTOWN PL	VESTAVIA_FD	467
3400 WAVERLY DR	HOMEWOOD_FD	469
3400 WELLFORD CIR	HOOVER_FD	487
3400 WESTBURY RD	MOUNTAIN_BROOK_FD	465
3400 WHITE RD	VERIFY - NO QUAD MATCH (Corner)	423
3400 WILLARD AVE	2505	490
3400 WINDSOR BLVD	HOMEWOOD_FD	469
3400 WISTERIA DR	HOOVER_FD	467
3400 WISTERWOOD LN	RRST1_A	467
3400 WOOD TRACE CIR	TRUSS_102	447
3400 WOODCREST DR	HOOVER_FD	467
3401 13TH AVE N	0907	435
3401 1ST AVE N	VERIFY - NO QUAD MATCH (Birmingham)	465
3401 26TH ST N	1305	435
3401 27TH CT N	1302	435
3401 27TH ST N	1305	435
3401 28TH AVE N	1302	435
3401 29TH AVE N	1302	435
3401 2ND AVE N	1001	465
3401 2ND AVE S	VERIFY - NO QUAD MATCH (Birmingham)	465
3401 2ND AVE S JOINT	VERIFY - NO QUAD MATCH (Birmingham)	465
3401 31ST ST N	1302	435
3401 31ST WAY N	1302	435
3401 33RD PL N	1302	435
3401 33RD TER N	1302	435
3401 36TH ST N	1302	435
3401 38TH PL N	2302	441
3401 39TH ST N	2302	441
3401 3RD PL NE	CPFD_2	440
3401 40TH ST N	2302	441
3401 4TH ST W	1304	417
3401 5TH AVE N	BESSEMER_FD	490
3401 5TH AVE S	2202	465
3401 7TH CT S	2202	465
3401 ALEMEDA AVE SW	2406	469
3401 ALTAMONT RD	2205	465
3401 ARLINGTON AVE	BESSEMER_FD	490
3401 ASHFORD LN	COUNTY NO FD | TRUSS_201	444
3401 AVALON CT	HUEYTOWN_FD	492
3401 AVENUE C	1603	415
3401 AVENUE D	1603	415
3401 AVENUE F	1603	415
3401 AVENUE G	1603	415
3401 AVENUE H	1603	415
3401 AVENUE Q	2404	469
3401 BARKWOOD CV	VERIFY - NO QUAD MATCH (Trussville)	447
3401 BATAVIA AVE	IRONDALE_FD	465
3401 BIG PAUL CIR	HOOVER_FD	467
3401 BIRMINGPORT RD	1701	498
3401 BLUEBERRY LN	HOOVER_FD	467
3401 BRAYFIELD LN U1	VERIFY - NO QUAD MATCH (Vestavia Hills)	465
3401 BROOKWOOD TRCE	MOUNTAIN_BROOK_FD	465
3401 BURROW DR	HOOVER_FD	490
3401 CAHABA HEIGHTS RD	VESTAVIA_FD	466
3401 CASEYS XING	CPFD_3	435
3401 CEDAR CREST CIR	HOOVER_FD	467
3401 CHACE LAKE FWY	HOOVER_FD	469
3401 CHANDLER WAY	HOOVER_FD	469
3401 CHARTER RD	VESTAVIA_FD	467
3401 CHEROKEE RD	MOUNTAIN_BROOK_FD	465
3401 CLIFF RD	2204	465
3401 COLD HARBOR CIR	MOUNTAIN_BROOK_FD	465
3401 COLLINGWOOD RD	HOOVER_FD	487
3401 COLONNADE PKWY	MUTUAL_RESP_RRFD_BFD	467
3401 COUNTRY BROOK LN	VESTAVIA_FD	467
3401 COUNTRY CLUB RD	0301	465
3401 COUNTRYWOOD LN	VESTAVIA_FD	467
3401 COVENTRY DR	VESTAVIA_FD	467
3401 CRIMSON DR	ANTIOCH FD	495
3401 CROSSCREEK CIR	TRUSS_201	447
3401 DANNER CIR	VESTAVIA_FD	467
3401 DAVIS AVE	COUNTY NO FD	465
3401 DAVIS RD	COUNTY NO FD	489
3401 EAST BRIARCLIFF RD	MOUNTAIN_BROOK_FD	465
3401 EAST ST	VESTAVIA_FD	466
3401 EAST ST U1	VERIFY - NO QUAD MATCH (Vestavia Hills)	466
3401 EATON RD	MOUNTAIN_BROOK_FD	465
3401 ELLIS AVE SW	2501	469
3401 ERWIN DAIRY RD	VERIFY - NO QUAD MATCH (Unincorporated)	435
3401 FELDSPAR CIR	VERIFY - NO QUAD MATCH (Vestavia Hills)	465
3401 FORESTDALE BEND RD	ADAMSVILLE_FD	418
3401 GENEVA AVE	IRONDALE_FD	465
3401 GEORGE KEY RD	BAGLEY/GRAYSVILLE AA	423
3401 GILBERT DR	HUEYTOWN_FD	489
3401 GOBBLERS KNOB RD	BAGLEY/GRAYSVILLE AA	423
3401 GRASSELLI AVE SW	2505	490
3401 HAPPY HOLLOW LN	VERIFY - NO QUAD MATCH (Forestdale)	417
3401 HERMITAGE RD	MOUNTAIN_BROOK_FD	465
3401 HICKORY AVE SW	2501	469
3401 HILLTOP RD SE	BESSEMER_FD	487
3401 HILLWAY DR	VESTAVIA_FD	466
3401 HOLLINGSWOOD CIR	VESTAVIA_FD	466
3401 HOWARD AVE	2505	490
3401 HUNTCLIFF CIR	HOOVER_FD	487
3401 HURRICANE RD	HOOVER_FD	487
3401 INDEPENDENCE DR	HOMEWOOD_FD	467
3401 INDEPENDENCE DR 111	VERIFY - NO QUAD MATCH (Homewood)	467
3401 INDEPENDENCE DR 121	VERIFY - NO QUAD MATCH (Homewood)	467
3401 INDEPENDENCE DR 211	VERIFY - NO QUAD MATCH (Homewood)	467
3401 INDEPENDENCE DR 221	VERIFY - NO QUAD MATCH (Homewood)	467
3401 INDEPENDENCE DR 231	VERIFY - NO QUAD MATCH (Homewood)	467
3401 INDEPENDENCE DR 241	VERIFY - NO QUAD MATCH (Homewood)	467
3401 INDEPENDENCE DR U1	VERIFY - NO QUAD MATCH (Homewood)	467
3401 JACKSON RD	GLENWOOD FIRE 1	435
3401 JAYBIRD RD	BESSEMER_FD	490
3401 JEFFERSON AVE SW	2501	469
3401 KETTERING LN	VESTAVIA_FD	467
3401 LANE PARKE CT	VERIFY - NO QUAD MATCH (Mountain Brook)	465
3401 LAUREL AVE SW	2501	469
3401 LEGACY PL	VERIFY - NO QUAD MATCH (Vestavia Hills)	465
3401 LINDSEY LOOP RD	MCADORY_FD_1	488
3401 LITTLE CUT OFF RD	WEST_JEFFERSON_FD	415
3401 LOCH HAVEN DR	HOOVER_FD	467
3401 LOCH RIDGE DR	HOOVER_FD	467
3401 LONE OAK LN	HUEYTOWN_FD	489
3401 MAPLE AVE SW	2501	469
3401 MARY TAYLOR RD	3102	447
3401 MCCLENDON CHAPEL RD	HELENA_FD	488
3401 MEADOW WOODS DR	HOOVER_RRFD_2	467
3401 MESSER AIRPORT HWY	VERIFY - NO QUAD MATCH (Birmingham)	465
3401 MORROW RD	TRUSS_104	447
3401 MOUNTAIN LN	MOUNTAIN_BROOK_FD	465
3401 NORTH WOODRIDGE RD	MOUNTAIN_BROOK_FD	465
3401 NORWICH DR	VESTAVIA_FD	467
3401 NORWOOD BLVD	0907	435
3401 OAK CANYON DR	MOUNTAIN_BROOK_FD	466
3401 OAKDALE DR	VESTAVIA_FD	465
3401 OAKWOOD DR	FORESTDALE_FD	415
3401 OLD GAP RD	INDIAN_FORD_FD	488
